"id";"Name";"Class";"Faction";"src"
40418;"Valorous Frostfire Robe";"Mage";"both";40627
40495;"Valorous Bonescythe Breastplate";"Rogue";"both";40627
40503;"Valorous Cryptstalker Tunic";"Hunter";"both";40626
40523;"Valorous Earthshatter Chestguard";"Shaman";"both";40626
40514;"Valorous Earthshatter Hauberk";"Shaman";"both";40626
40508;"Valorous Earthshatter Tunic";"Shaman";"both";40626
40544;"Valorous Dreadnaught Breastplate";"Warrior";"both";40626
40525;"Valorous Dreadnaught Battleplate";"Warrior";"both";40626
40579;"Valorous Redemption Breastplate";"Paladin";"both";40625
40574;"Valorous Redemption Chestpiece";"Paladin";"both";40625
40569;"Valorous Redemption Tunic";"Paladin";"both";40625
40458;"Valorous Raiments of Faith";"Priest";"both";40625
40449;"Valorous Robe of Faith";"Priest";"both";40625
40423;"Valorous Plagueheart Robe";"Warlock";"both";40625
39627;"Heroes' Scourgeborne Pauldrons";"Death Knight";"both";40624
39621;"Heroes' Scourgeborne Shoulderplates";"Death Knight";"both";40624
39556;"Heroes' Dreamwalker Shoulderpads";"Druid";"both";40624
39548;"Heroes' Dreamwalker Mantle";"Druid";"both";40624
39542;"Heroes' Dreamwalker Spaulders";"Druid";"both";40624
39494;"Heroes' Frostfire Shoulderpads";"Mage";"both";40624
39565;"Heroes' Bonescythe Pauldrons";"Rogue";"both";40624
39581;"Heroes' Cryptstalker Spaulders";"Hunter";"both";40623
39604;"Heroes' Earthshatter Shoulderguards";"Shaman";"both";40623
39596;"Heroes' Earthshatter Shoulderpads";"Shaman";"both";40623
39590;"Heroes' Earthshatter Spaulders";"Shaman";"both";40623
39613;"Heroes' Dreadnaught Pauldrons";"Warrior";"both";40623
39608;"Heroes' Dreadnaught Shoulderplates";"Warrior";"both";40623
39642;"Heroes' Redemption Shoulderguards";"Paladin";"both";40622
39637;"Heroes' Redemption Shoulderplates";"Paladin";"both";40622
39631;"Heroes' Redemption Spaulders";"Paladin";"both";40622
39529;"Heroes' Mantle of Faith";"Priest";"both";40622
39518;"Heroes' Shoulderpads of Faith";"Priest";"both";40622
39499;"Heroes' Plagueheart Shoulderpads";"Warlock";"both";40622
39626;"Heroes' Scourgeborne Legguards";"Death Knight";"both";40621
39620;"Heroes' Scourgeborne Legplates";"Death Knight";"both";40621
39555;"Heroes' Dreamwalker Legguards";"Druid";"both";40621
39546;"Heroes' Dreamwalker Trousers";"Druid";"both";40621
39539;"Heroes' Dreamwalker Leggings";"Druid";"both";40621
39493;"Heroes' Frostfire Leggings";"Mage";"both";40621
39564;"Heroes' Bonescythe Legplates";"Rogue";"both";40621
39580;"Heroes' Cryptstalker Legguards";"Hunter";"both";40620
39603;"Heroes' Earthshatter War-Kilt";"Shaman";"both";40620
39595;"Heroes' Earthshatter Kilt";"Shaman";"both";40620
39589;"Heroes' Earthshatter Legguards";"Shaman";"both";40620
39612;"Heroes' Dreadnaught Legguards";"Warrior";"both";40620
39607;"Heroes' Dreadnaught Legplates";"Warrior";"both";40620
39641;"Heroes' Redemption Legguards";"Paladin";"both";40619
39636;"Heroes' Redemption Legplates";"Paladin";"both";40619
39630;"Heroes' Redemption Greaves";"Paladin";"both";40619
39528;"Heroes' Pants of Faith";"Priest";"both";40619
39517;"Heroes' Leggings of Faith";"Priest";"both";40619
39498;"Heroes' Plagueheart Leggings";"Warlock";"both";40619
39625;"Heroes' Scourgeborne Faceguard";"Death Knight";"both";40618
39619;"Heroes' Scourgeborne Helmet";"Death Knight";"both";40618
39553;"Heroes' Dreamwalker Headguard";"Druid";"both";40618
39545;"Heroes' Dreamwalker Cover";"Druid";"both";40618
39531;"Heroes' Dreamwalker Headpiece";"Druid";"both";40618
39491;"Heroes' Frostfire Circlet";"Mage";"both";40618
39561;"Heroes' Bonescythe Helmet";"Rogue";"both";40618
39578;"Heroes' Cryptstalker Headpiece";"Hunter";"both";40617
39602;"Heroes' Earthshatter Faceguard";"Shaman";"both";40617
39594;"Heroes' Earthshatter Helm";"Shaman";"both";40617
39583;"Heroes' Earthshatter Headpiece";"Shaman";"both";40617
39610;"Heroes' Dreadnaught Greathelm";"Warrior";"both";40617
39605;"Heroes' Dreadnaught Helmet";"Warrior";"both";40617
39640;"Heroes' Redemption Faceguard";"Paladin";"both";40616
39635;"Heroes' Redemption Helm";"Paladin";"both";40616
39628;"Heroes' Redemption Headpiece";"Paladin";"both";40616
39521;"Heroes' Circlet of Faith";"Priest";"both";40616
39514;"Heroes' Crown of Faith";"Priest";"both";40616
39496;"Heroes' Plagueheart Circlet";"Warlock";"both";40616
39624;"Heroes' Scourgeborne Handguards";"Death Knight";"both";40615
39618;"Heroes' Scourgeborne Gauntlets";"Death Knight";"both";40615
39557;"Heroes' Dreamwalker Handgrips";"Druid";"both";40615
39544;"Heroes' Dreamwalker Gloves";"Druid";"both";40615
39543;"Heroes' Dreamwalker Handguards";"Druid";"both";40615
39495;"Heroes' Frostfire Gloves";"Mage";"both";40615
39560;"Heroes' Bonescythe Gauntlets";"Rogue";"both";40615
39582;"Heroes' Cryptstalker Handguards";"Hunter";"both";40614
39601;"Heroes' Earthshatter Grips";"Shaman";"both";40614
39593;"Heroes' Earthshatter Gloves";"Shaman";"both";40614
39591;"Heroes' Earthshatter Handguards";"Shaman";"both";40614
39622;"Heroes' Dreadnaught Handguards";"Warrior";"both";40614
39609;"Heroes' Dreadnaught Gauntlets";"Warrior";"both";40614
39639;"Heroes' Redemption Handguards";"Paladin";"both";40613
39634;"Heroes' Redemption Gauntlets";"Paladin";"both";40613
39632;"Heroes' Redemption Gloves";"Paladin";"both";40613
39530;"Heroes' Handwraps of Faith";"Priest";"both";40613
39519;"Heroes' Gloves of Faith";"Priest";"both";40613
39500;"Heroes' Plagueheart Gloves";"Warlock";"both";40613
39623;"Heroes' Scourgeborne Chestguard";"Death Knight";"both";40612
39617;"Heroes' Scourgeborne Battleplate";"Death Knight";"both";40612
39554;"Heroes' Dreamwalker Raiments";"Druid";"both";40612
39547;"Heroes' Dreamwalker Vestments";"Druid";"both";40612
39538;"Heroes' Dreamwalker Robe";"Druid";"both";40612
39492;"Heroes' Frostfire Robe";"Mage";"both";40612
39558;"Heroes' Bonescythe Breastplate";"Rogue";"both";40612
39579;"Heroes' Cryptstalker Tunic";"Hunter";"both";40611
39597;"Heroes' Earthshatter Chestguard";"Shaman";"both";40611
39592;"Heroes' Earthshatter Hauberk";"Shaman";"both";40611
39588;"Heroes' Earthshatter Tunic";"Shaman";"both";40611
39611;"Heroes' Dreadnaught Breastplate";"Warrior";"both";40611
39606;"Heroes' Dreadnaught Battleplate";"Warrior";"both";40611
39638;"Heroes' Redemption Breastplate";"Paladin";"both";40610
39633;"Heroes' Redemption Chestpiece";"Paladin";"both";40610
39629;"Heroes' Redemption Tunic";"Paladin";"both";40610
39523;"Heroes' Raiments of Faith";"Priest";"both";40610
39515;"Heroes' Robe of Faith";"Priest";"both";40610
39497;"Heroes' Plagueheart Robe";"Warlock";"both";40610
34573;"Thunderheart Treads";"Druid";"both";34858
34572;"Thunderheart Footwraps";"Druid";"both";34858
34571;"Thunderheart Boots";"Druid";"both";34858
33916;"Vindicator's Wyrmhide Boots";"Druid, Rogue";"both";34858
33892;"Vindicator's Leather Boots";"Druid, Rogue";"both";34858
33886;"Vindicator's Kodohide Boots";"Druid, Rogue";"both";34858
33880;"Vindicator's Dragonhide Boots";"Druid, Rogue";"both";34858
34574;"Boots of the Tempest";"Mage";"both";34858
33914;"Vindicator's Silk Footguards";"Mage, Priest, Warlock";"both";34858
34575;"Slayer's Boots";"Rogue";"both";34858
34570;"Gronnstalker's Boots";"Hunter";"both";34857
33908;"Vindicator's Ringmail Sabatons";"Hunter, Shaman";"both";34857
33899;"Vindicator's Mail Sabatons";"Hunter, Shaman";"both";34857
33896;"Vindicator's Linked Sabatons";"Hunter, Shaman";"both";34857
33878;"Vindicator's Chain Sabatons";"Hunter, Shaman";"both";34857
33812;"Vindicator's Plate Greaves";"Paladin, Warrior";"both";34857
34567;"Skyshatter Greaves";"Shaman";"both";34857
34566;"Skyshatter Treads";"Shaman";"both";34857
34565;"Skyshatter Boots";"Shaman";"both";34857
34569;"Onslaught Treads";"Warrior";"both";34857
34568;"Onslaught Boots";"Warrior";"both";34857
33902;"Vindicator's Mooncloth Slippers";"Mage, Priest, Warlock";"both";34856
33884;"Vindicator's Dreadweave Stalkers";"Mage, Priest, Warlock";"both";34856
34561;"Lightbringer Boots";"Paladin";"both";34856
34560;"Lightbringer Stompers";"Paladin";"both";34856
34559;"Lightbringer Treads";"Paladin";"both";34856
33911;"Vindicator's Scaled Greaves";"Paladin, Warrior";"both";34856
33905;"Vindicator's Ornamented Greaves";"Paladin, Warrior";"both";34856
33890;"Vindicator's Lamellar Greaves";"Paladin, Warrior";"both";34856
34563;"Treads of Absolution";"Priest";"both";34856
34562;"Boots of Absolution";"Priest";"both";34856
34564;"Boots of the Malefic";"Warlock";"both";34856
34556;"Thunderheart Waistguard";"Druid";"both";34855
34555;"Thunderheart Cord";"Druid";"both";34855
34554;"Thunderheart Belt";"Druid";"both";34855
33915;"Vindicator's Wyrmhide Belt";"Druid, Rogue";"both";34855
33891;"Vindicator's Leather Belt";"Druid, Rogue";"both";34855
33885;"Vindicator's Kodohide Belt";"Druid, Rogue";"both";34855
33879;"Vindicator's Dragonhide Belt";"Druid, Rogue";"both";34855
34557;"Belt of the Tempest";"Mage";"both";34855
33912;"Vindicator's Silk Belt";"Mage, Priest, Warlock";"both";34855
34558;"Slayer's Belt";"Rogue";"both";34855
34549;"Gronnstalker's Belt";"Hunter";"both";34854
33907;"Vindicator's Ringmail Girdle";"Hunter, Shaman";"both";34854
33898;"Vindicator's Mail Girdle";"Hunter, Shaman";"both";34854
33895;"Vindicator's Linked Girdle";"Hunter, Shaman";"both";34854
33877;"Vindicator's Chain Girdle";"Hunter, Shaman";"both";34854
33811;"Vindicator's Plate Belt";"Paladin, Warrior";"both";34854
34545;"Skyshatter Girdle";"Shaman";"both";34854
34543;"Skyshatter Belt";"Shaman";"both";34854
34542;"Skyshatter Cord";"Shaman";"both";34854
34547;"Onslaught Waistguard";"Warrior";"both";34854
34546;"Onslaught Belt";"Warrior";"both";34854
33900;"Vindicator's Mooncloth Belt";"Mage, Priest, Warlock";"both";34853
33882;"Vindicator's Dreadweave Belt";"Mage, Priest, Warlock";"both";34853
34488;"Lightbringer Waistguard";"Paladin";"both";34853
34487;"Lightbringer Belt";"Paladin";"both";34853
34485;"Lightbringer Girdle";"Paladin";"both";34853
33909;"Vindicator's Scaled Belt";"Paladin, Warrior";"both";34853
33903;"Vindicator's Ornamented Belt";"Paladin, Warrior";"both";34853
33888;"Vindicator's Lamellar Belt";"Paladin, Warrior";"both";34853
34528;"Cord of Absolution";"Priest";"both";34853
34527;"Belt of Absolution";"Priest";"both";34853
34541;"Belt of the Malefic";"Warlock";"both";34853
34446;"Thunderheart Bands";"Druid";"both";34852
34445;"Thunderheart Bracers";"Druid";"both";34852
34444;"Thunderheart Wristguards";"Druid";"both";34852
33917;"Vindicator's Wyrmhide Bracers";"Druid, Rogue";"both";34852
33893;"Vindicator's Leather Bracers";"Druid, Rogue";"both";34852
33887;"Vindicator's Kodohide Bracers";"Druid, Rogue";"both";34852
33881;"Vindicator's Dragonhide Bracers";"Druid, Rogue";"both";34852
34447;"Bracers of the Tempest";"Mage";"both";34852
33913;"Vindicator's Silk Cuffs";"Mage, Priest, Warlock";"both";34852
34448;"Slayer's Bracers";"Rogue";"both";34852
33876;"Vindicator's Chain Bracers";"Death Knight, Hunter, Shaman";"both";34851
34443;"Gronnstalker's Bracers";"Hunter";"both";34851
33906;"Vindicator's Ringmail Bracers";"Hunter, Shaman";"both";34851
33897;"Vindicator's Mail Bracers";"Hunter, Shaman";"both";34851
33894;"Vindicator's Linked Bracers";"Hunter, Shaman";"both";34851
33813;"Vindicator's Plate Bracers";"Paladin, Warrior";"both";34851
34439;"Skyshatter Wristguards";"Shaman";"both";34851
34438;"Skyshatter Bracers";"Shaman";"both";34851
34437;"Skyshatter Bands";"Shaman";"both";34851
34442;"Onslaught Wristguards";"Warrior";"both";34851
34441;"Onslaught Bracers";"Warrior";"both";34851
33901;"Vindicator's Mooncloth Cuffs";"Mage, Priest, Warlock";"both";34848
33883;"Vindicator's Dreadweave Cuffs";"Mage, Priest, Warlock";"both";34848
34433;"Lightbringer Wristguards";"Paladin";"both";34848
34432;"Lightbringer Bracers";"Paladin";"both";34848
34431;"Lightbringer Bands";"Paladin";"both";34848
33910;"Vindicator's Scaled Bracers";"Paladin, Warrior";"both";34848
33904;"Vindicator's Ornamented Bracers";"Paladin, Warrior";"both";34848
33889;"Vindicator's Lamellar Bracers";"Paladin, Warrior";"both";34848
34435;"Cuffs of Absolution";"Priest";"both";34848
34434;"Bracers of Absolution";"Priest";"both";34848
34436;"Bracers of the Malefic";"Warlock";"both";34848
31964;"Merciless Gladiator's Chain Spaulders";"Hunter";"both";31103
31006;"Gronnstalker's Spaulders";"Hunter";"both";31103
32033;"Merciless Gladiator's Ringmail Spaulders";"Shaman";"both";31103
32013;"Merciless Gladiator's Mail Spaulders";"Shaman";"both";31103
32008;"Merciless Gladiator's Linked Spaulders";"Shaman";"both";31103
31024;"Skyshatter Pauldrons";"Shaman";"both";31103
31023;"Skyshatter Mantle";"Shaman";"both";31103
31022;"Skyshatter Shoulderpads";"Shaman";"both";31103
30980;"Onslaught Shoulderguards";"Warrior";"both";31103
30979;"Onslaught Shoulderblades";"Warrior";"both";31103
30490;"Merciless Gladiator's Plate Shoulders";"Warrior";"both";31103
32059;"Merciless Gladiator's Wyrmhide Spaulders";"Druid";"both";31102
31990;"Merciless Gladiator's Kodohide Spaulders";"Druid";"both";31102
31971;"Merciless Gladiator's Dragonhide Spaulders";"Druid";"both";31102
31049;"Thunderheart Shoulderpads";"Druid";"both";31102
31048;"Thunderheart Pauldrons";"Druid";"both";31102
31047;"Thunderheart Spaulders";"Druid";"both";31102
32047;"Merciless Gladiator's Silk Amice";"Mage";"both";31102
31059;"Mantle of the Tempest";"Mage";"both";31102
32001;"Merciless Gladiator's Leather Spaulders";"Rogue";"both";31102
31030;"Slayer's Shoulderpads";"Rogue";"both";31102
32043;"Merciless Gladiator's Scaled Shoulders";"Paladin";"both";31101
32024;"Merciless Gladiator's Ornamented Spaulders";"Paladin";"both";31101
31996;"Merciless Gladiator's Lamellar Shoulders";"Paladin";"both";31101
30998;"Lightbringer Shoulderguards";"Paladin";"both";31101
30997;"Lightbringer Shoulderbraces";"Paladin";"both";31101
30996;"Lightbringer Pauldrons";"Paladin";"both";31101
32037;"Merciless Gladiator's Satin Mantle";"Priest";"both";31101
32018;"Merciless Gladiator's Mooncloth Mantle";"Priest";"both";31101
31070;"Shoulderpads of Absolution";"Priest";"both";31101
31069;"Mantle of Absolution";"Priest";"both";31101
31979;"Merciless Gladiator's Felweave Amice";"Warlock";"both";31101
31976;"Merciless Gladiator's Dreadweave Mantle";"Warlock";"both";31101
31054;"Mantle of the Malefic";"Warlock";"both";31101
31963;"Merciless Gladiator's Chain Leggings";"Hunter";"both";31100
31005;"Gronnstalker's Leggings";"Hunter";"both";31100
32032;"Merciless Gladiator's Ringmail Leggings";"Shaman";"both";31100
32012;"Merciless Gladiator's Mail Leggings";"Shaman";"both";31100
32007;"Merciless Gladiator's Linked Leggings";"Shaman";"both";31100
31021;"Skyshatter Pants";"Shaman";"both";31100
31020;"Skyshatter Legguards";"Shaman";"both";31100
31019;"Skyshatter Leggings";"Shaman";"both";31100
30978;"Onslaught Legguards";"Warrior";"both";31100
30977;"Onslaught Greaves";"Warrior";"both";31100
30489;"Merciless Gladiator's Plate Legguards";"Warrior";"both";31100
32058;"Merciless Gladiator's Wyrmhide Legguards";"Druid";"both";31099
31989;"Merciless Gladiator's Kodohide Legguards";"Druid";"both";31099
31969;"Merciless Gladiator's Dragonhide Legguards";"Druid";"both";31099
31046;"Thunderheart Pants";"Druid";"both";31099
31045;"Thunderheart Legguards";"Druid";"both";31099
31044;"Thunderheart Leggings";"Druid";"both";31099
32051;"Merciless Gladiator's Silk Trousers";"Mage";"both";31099
31058;"Leggings of the Tempest";"Mage";"both";31099
32000;"Merciless Gladiator's Leather Legguards";"Rogue";"both";31099
31029;"Slayer's Legguards";"Rogue";"both";31099
32042;"Merciless Gladiator's Scaled Legguards";"Paladin";"both";31098
32023;"Merciless Gladiator's Ornamented Legplates";"Paladin";"both";31098
31995;"Merciless Gladiator's Lamellar Legguards";"Paladin";"both";31098
30995;"Lightbringer Legguards";"Paladin";"both";31098
30994;"Lightbringer Leggings";"Paladin";"both";31098
30993;"Lightbringer Greaves";"Paladin";"both";31098
32036;"Merciless Gladiator's Satin Leggings";"Priest";"both";31098
32017;"Merciless Gladiator's Mooncloth Leggings";"Priest";"both";31098
31068;"Breeches of Absolution";"Priest";"both";31098
31067;"Leggings of Absolution";"Priest";"both";31098
31983;"Merciless Gladiator's Felweave Trousers";"Warlock";"both";31098
31975;"Merciless Gladiator's Dreadweave Leggings";"Warlock";"both";31098
31053;"Leggings of the Malefic";"Warlock";"both";31098
32041;"Merciless Gladiator's Scaled Helm";"Paladin";"both";31097
32022;"Merciless Gladiator's Ornamented Headcover";"Paladin";"both";31097
31997;"Merciless Gladiator's Lamellar Helm";"Paladin";"both";31097
30989;"Lightbringer War-Helm";"Paladin";"both";31097
30988;"Lightbringer Greathelm";"Paladin";"both";31097
30987;"Lightbringer Faceguard";"Paladin";"both";31097
32035;"Merciless Gladiator's Satin Hood";"Priest";"both";31097
32016;"Merciless Gladiator's Mooncloth Hood";"Priest";"both";31097
31064;"Hood of Absolution";"Priest";"both";31097
31063;"Cowl of Absolution";"Priest";"both";31097
31980;"Merciless Gladiator's Felweave Cowl";"Warlock";"both";31097
31974;"Merciless Gladiator's Dreadweave Hood";"Warlock";"both";31097
31051;"Hood of the Malefic";"Warlock";"both";31097
32057;"Merciless Gladiator's Wyrmhide Helm";"Druid";"both";31096
31988;"Merciless Gladiator's Kodohide Helm";"Druid";"both";31096
31968;"Merciless Gladiator's Dragonhide Helm";"Druid";"both";31096
31040;"Thunderheart Headguard";"Druid";"both";31096
31039;"Thunderheart Cover";"Druid";"both";31096
31037;"Thunderheart Helmet";"Druid";"both";31096
32048;"Merciless Gladiator's Silk Cowl";"Mage";"both";31096
31056;"Cowl of the Tempest";"Mage";"both";31096
31999;"Merciless Gladiator's Leather Helm";"Rogue";"both";31096
31027;"Slayer's Helm";"Rogue";"both";31096
31962;"Merciless Gladiator's Chain Helm";"Hunter";"both";31095
31003;"Gronnstalker's Helmet";"Hunter";"both";31095
32031;"Merciless Gladiator's Ringmail Helm";"Shaman";"both";31095
32011;"Merciless Gladiator's Mail Helm";"Shaman";"both";31095
32006;"Merciless Gladiator's Linked Helm";"Shaman";"both";31095
31015;"Skyshatter Cover";"Shaman";"both";31095
31014;"Skyshatter Headguard";"Shaman";"both";31095
31012;"Skyshatter Helmet";"Shaman";"both";31095
30974;"Onslaught Greathelm";"Warrior";"both";31095
30972;"Onslaught Battle-Helm";"Warrior";"both";31095
30488;"Merciless Gladiator's Plate Helm";"Warrior";"both";31095
31961;"Merciless Gladiator's Chain Gauntlets";"Hunter";"both";31094
31001;"Gronnstalker's Gloves";"Hunter";"both";31094
32030;"Merciless Gladiator's Ringmail Gauntlets";"Shaman";"both";31094
32010;"Merciless Gladiator's Mail Gauntlets";"Shaman";"both";31094
32005;"Merciless Gladiator's Linked Gauntlets";"Shaman";"both";31094
31011;"Skyshatter Grips";"Shaman";"both";31094
31008;"Skyshatter Gauntlets";"Shaman";"both";31094
31007;"Skyshatter Gloves";"Shaman";"both";31094
30970;"Onslaught Handguards";"Warrior";"both";31094
30969;"Onslaught Gauntlets";"Warrior";"both";31094
30487;"Merciless Gladiator's Plate Gauntlets";"Warrior";"both";31094
32056;"Merciless Gladiator's Wyrmhide Gloves";"Druid";"both";31093
31987;"Merciless Gladiator's Kodohide Gloves";"Druid";"both";31093
31967;"Merciless Gladiator's Dragonhide Gloves";"Druid";"both";31093
31035;"Thunderheart Handguards";"Druid";"both";31093
31034;"Thunderheart Gauntlets";"Druid";"both";31093
31032;"Thunderheart Gloves";"Druid";"both";31093
32049;"Merciless Gladiator's Silk Handguards";"Mage";"both";31093
31055;"Gloves of the Tempest";"Mage";"both";31093
31998;"Merciless Gladiator's Leather Gloves";"Rogue";"both";31093
31026;"Slayer's Handguards";"Rogue";"both";31093
32040;"Merciless Gladiator's Scaled Gauntlets";"Paladin";"both";31092
32021;"Merciless Gladiator's Ornamented Gloves";"Paladin";"both";31092
31993;"Merciless Gladiator's Lamellar Gauntlets";"Paladin";"both";31092
30985;"Lightbringer Handguards";"Paladin";"both";31092
30983;"Lightbringer Gloves";"Paladin";"both";31092
30982;"Lightbringer Gauntlets";"Paladin";"both";31092
32034;"Merciless Gladiator's Satin Gloves";"Priest";"both";31092
32015;"Merciless Gladiator's Mooncloth Gloves";"Priest";"both";31092
31061;"Handguards of Absolution";"Priest";"both";31092
31060;"Gloves of Absolution";"Priest";"both";31092
31981;"Merciless Gladiator's Felweave Handguards";"Warlock";"both";31092
31973;"Merciless Gladiator's Dreadweave Gloves";"Warlock";"both";31092
31050;"Gloves of the Malefic";"Warlock";"both";31092
31960;"Merciless Gladiator's Chain Armor";"Hunter";"both";31091
31004;"Gronnstalker's Chestguard";"Hunter";"both";31091
32029;"Merciless Gladiator's Ringmail Armor";"Shaman";"both";31091
32009;"Merciless Gladiator's Mail Armor";"Shaman";"both";31091
32004;"Merciless Gladiator's Linked Armor";"Shaman";"both";31091
31018;"Skyshatter Tunic";"Shaman";"both";31091
31017;"Skyshatter Breastplate";"Shaman";"both";31091
31016;"Skyshatter Chestguard";"Shaman";"both";31091
30976;"Onslaught Chestguard";"Warrior";"both";31091
30975;"Onslaught Breastplate";"Warrior";"both";31091
30486;"Merciless Gladiator's Plate Chestpiece";"Warrior";"both";31091
32060;"Merciless Gladiator's Wyrmhide Tunic";"Druid";"both";31090
31991;"Merciless Gladiator's Kodohide Tunic";"Druid";"both";31090
31972;"Merciless Gladiator's Dragonhide Tunic";"Druid";"both";31090
31043;"Thunderheart Vest";"Druid";"both";31090
31042;"Thunderheart Chestguard";"Druid";"both";31090
31041;"Thunderheart Tunic";"Druid";"both";31090
32050;"Merciless Gladiator's Silk Raiment";"Mage";"both";31090
31057;"Robes of the Tempest";"Mage";"both";31090
32002;"Merciless Gladiator's Leather Tunic";"Rogue";"both";31090
31028;"Slayer's Chestguard";"Rogue";"both";31090
32039;"Merciless Gladiator's Scaled Chestpiece";"Paladin";"both";31089
32020;"Merciless Gladiator's Ornamented Chestguard";"Paladin";"both";31089
31992;"Merciless Gladiator's Lamellar Chestpiece";"Paladin";"both";31089
30992;"Lightbringer Chestpiece";"Paladin";"both";31089
30991;"Lightbringer Chestguard";"Paladin";"both";31089
30990;"Lightbringer Breastplate";"Paladin";"both";31089
32038;"Merciless Gladiator's Satin Robe";"Priest";"both";31089
32019;"Merciless Gladiator's Mooncloth Robe";"Priest";"both";31089
31066;"Vestments of Absolution";"Priest";"both";31089
31065;"Shroud of Absolution";"Priest";"both";31089
31982;"Merciless Gladiator's Felweave Raiment";"Warlock";"both";31089
31977;"Merciless Gladiator's Dreadweave Robe";"Warlock";"both";31089
31052;"Robe of the Malefic";"Warlock";"both";31089
31964;"Merciless Gladiator's Chain Spaulders";"Hunter";"both";30250
30143;"Rift Stalker Mantle";"Hunter";"both";30250
32047;"Merciless Gladiator's Silk Amice";"Mage";"both";30250
30210;"Mantle of Tirisfal";"Mage";"both";30250
31979;"Merciless Gladiator's Felweave Amice";"Warlock";"both";30250
31976;"Merciless Gladiator's Dreadweave Mantle";"Warlock";"both";30250
30215;"Mantle of the Corruptor";"Warlock";"both";30250
32059;"Merciless Gladiator's Wyrmhide Spaulders";"Druid";"both";30249
31990;"Merciless Gladiator's Kodohide Spaulders";"Druid";"both";30249
31971;"Merciless Gladiator's Dragonhide Spaulders";"Druid";"both";30249
30235;"Nordrassil Wrath-Mantle";"Druid";"both";30249
30230;"Nordrassil Feral-Mantle";"Druid";"both";30249
30221;"Nordrassil Life-Mantle";"Druid";"both";30249
32037;"Merciless Gladiator's Satin Mantle";"Priest";"both";30249
32018;"Merciless Gladiator's Mooncloth Mantle";"Priest";"both";30249
30163;"Wings of the Avatar";"Priest";"both";30249
30154;"Mantle of the Avatar";"Priest";"both";30249
30490;"Merciless Gladiator's Plate Shoulders";"Warrior";"both";30249
30122;"Destroyer Shoulderblades";"Warrior";"both";30249
30117;"Destroyer Shoulderguards";"Warrior";"both";30249
32043;"Merciless Gladiator's Scaled Shoulders";"Paladin";"both";30248
32024;"Merciless Gladiator's Ornamented Spaulders";"Paladin";"both";30248
31996;"Merciless Gladiator's Lamellar Shoulders";"Paladin";"both";30248
30138;"Crystalforge Pauldrons";"Paladin";"both";30248
30133;"Crystalforge Shoulderbraces";"Paladin";"both";30248
30127;"Crystalforge Shoulderguards";"Paladin";"both";30248
32001;"Merciless Gladiator's Leather Spaulders";"Rogue";"both";30248
30149;"Deathmantle Shoulderpads";"Rogue";"both";30248
32033;"Merciless Gladiator's Ringmail Spaulders";"Shaman";"both";30248
32013;"Merciless Gladiator's Mail Spaulders";"Shaman";"both";30248
32008;"Merciless Gladiator's Linked Spaulders";"Shaman";"both";30248
30194;"Cataclysm Shoulderplates";"Shaman";"both";30248
30173;"Cataclysm Shoulderpads";"Shaman";"both";30248
30168;"Cataclysm Shoulderguards";"Shaman";"both";30248
31963;"Merciless Gladiator's Chain Leggings";"Hunter";"both";30247
30142;"Rift Stalker Leggings";"Hunter";"both";30247
32051;"Merciless Gladiator's Silk Trousers";"Mage";"both";30247
30207;"Leggings of Tirisfal";"Mage";"both";30247
31983;"Merciless Gladiator's Felweave Trousers";"Warlock";"both";30247
31975;"Merciless Gladiator's Dreadweave Leggings";"Warlock";"both";30247
30213;"Leggings of the Corruptor";"Warlock";"both";30247
32058;"Merciless Gladiator's Wyrmhide Legguards";"Druid";"both";30246
31989;"Merciless Gladiator's Kodohide Legguards";"Druid";"both";30246
31969;"Merciless Gladiator's Dragonhide Legguards";"Druid";"both";30246
30234;"Nordrassil Wrath-Kilt";"Druid";"both";30246
30229;"Nordrassil Feral-Kilt";"Druid";"both";30246
30220;"Nordrassil Life-Kilt";"Druid";"both";30246
32036;"Merciless Gladiator's Satin Leggings";"Priest";"both";30246
32017;"Merciless Gladiator's Mooncloth Leggings";"Priest";"both";30246
30162;"Leggings of the Avatar";"Priest";"both";30246
30153;"Breeches of the Avatar";"Priest";"both";30246
30489;"Merciless Gladiator's Plate Legguards";"Warrior";"both";30246
30121;"Destroyer Greaves";"Warrior";"both";30246
30116;"Destroyer Legguards";"Warrior";"both";30246
32042;"Merciless Gladiator's Scaled Legguards";"Paladin";"both";30245
32023;"Merciless Gladiator's Ornamented Legplates";"Paladin";"both";30245
31995;"Merciless Gladiator's Lamellar Legguards";"Paladin";"both";30245
30137;"Crystalforge Leggings";"Paladin";"both";30245
30132;"Crystalforge Greaves";"Paladin";"both";30245
30126;"Crystalforge Legguards";"Paladin";"both";30245
32000;"Merciless Gladiator's Leather Legguards";"Rogue";"both";30245
30148;"Deathmantle Legguards";"Rogue";"both";30245
32032;"Merciless Gladiator's Ringmail Leggings";"Shaman";"both";30245
32012;"Merciless Gladiator's Mail Leggings";"Shaman";"both";30245
32007;"Merciless Gladiator's Linked Leggings";"Shaman";"both";30245
30192;"Cataclysm Legplates";"Shaman";"both";30245
30172;"Cataclysm Leggings";"Shaman";"both";30245
30167;"Cataclysm Legguards";"Shaman";"both";30245
31962;"Merciless Gladiator's Chain Helm";"Hunter";"both";30244
30141;"Rift Stalker Helm";"Hunter";"both";30244
